R=2000," Q=[2000, 10, 100]"," MassCenterhAndb=[0.5195, 0.4964]",Description = another validation on the position integration
Time,Calculation Time,Reference Velocity,Measured Velocity,Phi,Delta,Phi Dot,Control Input,Velocity Control Input,phi_roll_comp,phi_uncomp,phi_dot,a_x,ay_roll_comp,ay,az,phi_Gyro_intArd,x,y,psi,nu
3.22770094871521,0.036295175552368164,3.9,3.923249715372109,0.0041,-0.06639798527316806,0.0,-0.01551381999728485,0.0,0.0041,0.0041,0.0,-0.0,0.01,0.01,1.0,-0.29,6.186736534531147,-0.6379998768206349,-0.24475874457903685,-0.2644923593390846
3.2705299854278564,0.023498058319091797,3.9,3.946439379576977,0.0041,-0.06659610372879986,0.0,-0.008972657748175905,0.0,0.0041,0.0041,0.0,-0.0,-0.0,-0.0,1.0,-0.29,6.338698409240422,-0.6807386493524241,-0.2543717184022555,-0.2741643731615971
3.3116519451141357,0.02775120735168457,3.9,3.946439379576977,0.0041,-0.06670931427487516,-0.0,-0.008365506258017685,0.0,0.0041,0.0041,-0.0,-0.0,-0.0,0.0,1.0,-0.29,6.490240206846359,-0.724943825757939,-0.2640010759772696,-0.2838274685173559
3.3514750003814697,0.013859033584594727,3.9,3.946439379576977,0.0041,-0.0668508274574693,0.0,-0.012660967048919947,0.0,0.0042,0.0041,0.0,-0.0,0.0,0.0,1.0,-0.29,6.641346456639558,-0.7706156476628833,-0.27365091354435034,-0.2935194789646609
3.3908638954162598,0.03079986572265625,3.9,3.9300113307494433,0.0041,-0.06693573536702578,-0.0,-0.025172610442648846,0.0,0.0041,0.0041,-0.0,-0.0,0.0,0.0,1.0,-0.29,6.791377921609626,-0.8175468954051462,-0.28327281823400746,-0.3031666877320072
3.43068790435791,0.015285015106201172,3.9,3.9300113307494433,0.0041,-0.06710555118613874,-0.0,-0.02426412262807265,0.0,0.0041,0.0041,-0.0,-0.0,0.0,0.0,1.0,-0.29,6.940947248173147,-0.8659307671709021,-0.29291919729469085,-0.3128636757361374
3.472188949584961,0.022995948791503906,3.9,3.9300113307494433,0.0041,-0.06736027491480819,-0.0,-0.026172760609755485,0.0,0.0041,0.0041,-0.0,-0.0,0.0,0.0,1.0,-0.29,7.090037281390944,-0.9157719598816185,-0.3026022888207783,-0.3226226826526144
3.5122439861297607,0.010923147201538086,3.9,3.9761597589952418,0.0041,-0.06761499864347763,-0.0,0.009908954523279334,0.0,0.0041,0.0041,-0.0,-0.0,0.0,0.0,1.0,-0.29,7.240370897095941,-0.967690726002812,-0.31243622938609356,-0.33253254098666063
3.552464008331299,0.027144908905029297,3.9,3.9761597589952418,0.004,-0.06803953819126003,-0.0,0.01346096316069545,0.0,0.004,0.004,-0.0,-0.01,0.01,0.0,1.0,-0.29,7.390176621302129,-1.0211135608353483,-0.32233208020876475,-0.34255492673377264
3.594069004058838,0.034291982650756836,3.9,3.9761597589952418,0.0041,-0.06849238037556125,0.0,0.016712787893011782,0.0,0.0041,0.0041,0.0,-0.01,0.01,0.0,1.0,-0.29,7.539435315225056,-1.0760462157403055,-0.33229397206423256,-0.35265179653239137
3.633908987045288,0.013727903366088867,3.9,3.9274092394171736,0.0041,-0.06919994628853193,-0.0,-0.019518307427408566,0.0,0.0041,0.0041,-0.0,-0.0,0.0,0.01,1.0,-0.29,7.68630553237889,-1.1317993201145073,-0.34223565509641035,-0.36280439792370706
3.673336982727051,0.029048919677734375,3.9,3.9274092394171736,0.0041,-0.06987920956498378,-0.0,-0.014167862487238114,0.0,0.004,0.0041,-0.0,-0.01,0.01,0.01,1.0,-0.29,7.832597030514354,-1.189053725250327,-0.3522752000341813,-0.37304644222549116
3.715467929840088,0.04049992561340332,3.9,3.9274092394171736,0.004,-0.07064338075099211,-0.0,-0.007492835562379785,0.0,0.004,0.004,-0.0,-0.0,0.0,0.0,1.0,-0.29,7.978286505604009,-1.2478231576304004,-0.362424849266684,-0.38342392423138255
3.755202054977417,0.014892816543579102,3.9,3.8961709913979514,0.0039,-0.07123773611788747,-0.0,-0.028196164444822536,0.0,0.0039,0.0039,-0.0,-0.0,0.0,0.01,1.0,-0.3,8.122207154217048,-1.3076151665742377,-0.37257873173755185,-0.39375502548585045
3.7949230670928955,0.024410009384155273,3.9,3.8961709913979514,0.0039,-0.07149245984655692,-0.0,-0.023456578632545355,0.0,0.0038,0.0039,-0.0,-0.0,0.0,0.0,1.0,-0.3,8.26550638952132,-1.3688815243242132,-0.38276902866369744,-0.4040212775071963
3.8351149559020996,0.014274120330810547,3.9,3.92411764296801,0.0038,-0.07160567039263223,-0.0,0.0004517761308373558,0.0,0.0038,0.0038,-0.0,-0.0,0.0,0.0,1.0,-0.3,8.409189424522275,-1.432072538671818,-0.39304871972645516,-0.4143347272002902
3.8748459815979004,0.02486586570739746,3.9,3.92411764296801,0.0038,-0.07163397302915105,-0.0,0.007149369282842599,0.0,0.0038,0.0038,-0.0,-0.0,0.01,0.01,1.0,-0.31,8.55221448599933,-1.496738995439208,-0.40333248599043453,-0.4246269331999077
3.9148919582366943,0.014174938201904297,3.9,3.92411764296801,0.0038,-0.07169057830218871,0.0,0.007451931256501787,0.0,0.0038,0.0038,0.0,-0.0,0.0,0.0,1.0,-0.31,8.694565326294123,-1.562876406249814,-0.4136244026999285,-0.4349357294744304
3.9547300338745117,0.022359132766723633,3.9,3.892274425817634,0.0039,-0.07177548621174519,0.0,-0.013113869467535011,0.0,0.0039,0.0039,0.0,-0.0,0.0,0.0,1.0,-0.3,8.835081491415785,-1.6299203296799059,-0.42384492968853216,-0.44518157604514547
3.996056079864502,0.013826847076416016,3.9,3.892274425817634,0.0039,-0.07186039412130167,0.0,-0.008412370133980218,0.0,0.0039,0.0039,0.0,-0.0,0.01,0.01,1.0,-0.3,8.974902540891893,-1.6984021115842778,-0.4340775833725118,-0.45543954959301836
4.035708904266357,0.023129940032958984,3.9,3.892274425817634,0.0039,-0.07191699939433932,0.0,-0.008111248015183037,0.0,0.0039,0.0039,0.0,-0.0,0.0,0.0,1.0,-0.3,9.114013786876017,-1.768314496539613,-0.444318321591487,-0.4656971678779678
4.075495958328247,0.013685941696166992,3.9,3.9444563799015557,0.0039,-0.07203020994041463,-0.0,0.0537746973823201,0.0,0.0039,0.0039,-0.0,-0.0,0.0,0.0,1.0,-0.3,9.25424354927054,-1.8406304114649545,-0.45471273874833035,-0.4761253455433183
4.116683006286621,0.024489879608154297,3.9,3.9444563799015557,0.0039,-0.07225663103256524,0.0,0.06152219178905405,0.0,0.0039,0.0039,0.0,-0.0,0.01,0.01,1.0,-0.3,9.393706668555323,-1.9144139880390967,-0.46513992863254977,-0.4866200579535858
4.156458854675293,0.01143193244934082,3.9,3.9444563799015557,0.004,-0.07245474948819704,0.0,0.06210792382923813,0.0,0.004,0.004,0.0,-0.01,0.01,0.0,1.0,-0.3,9.532386261727927,-1.9896599065343543,-0.47559579541733443,-0.49713500860332294
