R=1," Q=[10, -9, -9, 10]"," MassCenterhAndb=[0.5195, 0.4964]",Description = 
Time,Calculation Time,Measured Velocity,Phi,Delta,Phi Dot,Control Input,a_x,ay,az,x,y,psi,nu,phi_ref,delta_ref,delta_ctrl_ref,x1_ref,x2_ref,x1,x2,delta_k,pot
13.13795,0.01435,3.88392,-0.04155,0.06473,-0.00089,0.00000,-0.04111,-0.01751,1.00674,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00654,-0.00073,0.00000,-0.08000
13.16374,0.01297,3.88392,-0.04537,0.06365,0.00308,0.00000,-0.08766,-0.10858,0.89969,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00562,-0.00099,0.00000,-0.07000
13.18496,0.01284,4.17281,-0.04379,0.06159,-0.00929,0.00000,0.02422,-0.00976,0.96423,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00603,-0.00071,0.00000,-0.07000
13.20549,0.01381,4.17281,-0.03645,0.05969,0.01698,0.00000,0.09424,0.10577,1.08714,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00528,-0.00056,0.00000,-0.06000
13.22813,0.01289,4.17281,-0.03733,0.05867,0.04340,0.00000,0.02916,-0.06881,0.92141,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00385,-0.00076,0.00000,-0.08000
13.24837,0.01140,4.17281,-0.03781,0.05952,0.03317,0.00000,-0.01037,-0.05411,0.90073,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00440,-0.00071,0.00000,-0.08000
13.27001,0.01124,4.17281,-0.03971,0.06286,0.02874,0.00000,0.04337,-0.09174,1.05103,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00495,-0.00071,0.00000,-0.08000
13.28897,0.01241,4.17281,-0.04013,0.06490,0.03194,0.00000,0.01952,-0.05819,0.98570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00509,-0.00071,0.00000,-0.08000
13.31246,0.01285,4.17281,-0.04176,0.06634,0.01072,0.00000,0.01537,-0.07265,0.93379,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00611,-0.00064,0.00000,-0.08000
13.33463,0.01294,4.17281,-0.04060,0.06849,-0.02074,0.00000,0.03934,-0.00994,1.04005,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00798,-0.00038,0.00000,-0.08000
13.35604,0.01261,4.17281,-0.04593,0.07078,-0.01295,0.00000,-0.03123,-0.15024,1.05072,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00747,-0.00061,0.00000,-0.08000
13.37991,0.01073,3.69019,-0.04469,0.07220,-0.02883,0.00000,0.03190,-0.00701,0.97356,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00938,-0.00061,0.00000,-0.08000
13.39899,0.01191,3.69019,-0.04497,0.07265,-0.04747,0.00000,0.03349,-0.03495,0.98802,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01061,-0.00045,0.00000,-0.08000
13.42037,0.01376,3.69019,-0.04548,0.07347,-0.03830,0.00000,0.00897,-0.03904,0.99076,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01011,-0.00054,0.00000,-0.08000
13.44075,0.01264,3.69019,-0.05185,0.07404,-0.04151,0.00000,-0.02123,-0.14908,0.95044,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00941,-0.00090,0.00000,-0.08000
13.46185,0.01119,3.69019,-0.04972,0.07404,-0.05388,0.00000,0.00311,0.01238,0.96520,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01053,-0.00066,0.00000,-0.08000
13.48350,0.01115,3.69019,-0.05196,0.07404,-0.06732,0.00000,-0.02916,-0.07155,1.03139,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01103,-0.00069,0.00000,-0.08000
13.50662,0.01258,3.69019,-0.06331,0.07378,-0.08259,0.00000,-0.05844,-0.24217,0.98210,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01011,-0.00128,0.00000,-0.08000
13.53182,0.01299,3.69019,-0.06185,0.07214,-0.07572,0.00000,0.05765,-0.00146,0.98911,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00958,-0.00130,0.00000,-0.08000
13.55155,0.01228,3.69019,-0.06577,0.06985,-0.05785,0.00000,-0.03111,-0.11602,1.00101,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00734,-0.00176,0.00000,-0.07000
13.57472,0.01245,3.89135,-0.07332,0.06742,-0.05648,0.00000,0.04252,-0.20466,1.04981,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00590,-0.00200,0.00000,-0.07000
13.59689,0.01279,3.89135,-0.06659,0.06569,-0.04472,0.00000,0.04764,0.08699,1.10392,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00582,-0.00176,0.00000,-0.07000
13.62212,0.01367,3.89135,-0.06495,0.06461,-0.00959,0.00000,0.00634,-0.02995,1.03791,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00393,-0.00194,0.00000,-0.08000
13.64040,0.01177,3.89135,-0.06359,0.06360,-0.00715,0.00000,-0.04825,-0.03068,0.86406,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00379,-0.00191,0.00000,-0.07000
13.66293,0.01266,3.89135,-0.06507,0.06252,-0.03433,0.00000,0.10571,-0.07576,0.94898,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00487,-0.00182,0.00000,-0.08000
13.68597,0.01200,3.89135,-0.06534,0.06178,-0.04670,0.00000,0.04569,-0.05051,1.06329,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00538,-0.00177,0.00000,-0.07000
13.70506,0.01118,3.89135,-0.07068,0.06034,-0.04670,0.00000,-0.01726,-0.15653,0.99704,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00441,-0.00209,0.00000,-0.07000
13.72795,0.01263,3.89135,-0.07108,0.05791,-0.05648,0.00000,-0.04764,-0.04892,0.86583,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00444,-0.00210,0.00000,-0.09000
13.74865,0.01312,4.17493,-0.06157,0.05564,-0.04014,0.00000,0.12115,0.14335,1.05133,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00466,-0.00146,0.00000,-0.08000
13.76891,0.01162,4.17493,-0.06272,0.05431,-0.01372,0.00000,0.01830,-0.08613,1.09257,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00315,-0.00167,0.00000,-0.07000
13.78812,0.01271,4.17493,-0.06254,0.05431,-0.00119,0.00000,-0.01519,-0.05325,0.90689,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00261,-0.00173,0.00000,-0.08000
13.80931,0.01219,4.17493,-0.06069,0.05561,-0.00333,0.00000,0.00610,-0.02318,0.95252,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00310,-0.00161,0.00000,-0.08000
13.83726,0.01305,4.17493,-0.05941,0.05890,-0.00150,0.00000,0.07515,-0.03508,1.02151,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00368,-0.00150,0.00000,-0.07000
13.86338,0.01339,4.17493,-0.06101,0.06096,-0.02639,0.00000,0.05392,-0.07631,0.96758,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00496,-0.00140,0.00000,-0.08000
13.89064,0.01290,4.17493,-0.05839,0.06309,-0.03555,0.00000,-0.00518,0.01031,0.98295,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00598,-0.00119,0.00000,-0.06000
13.91523,0.01241,4.17493,-0.06172,0.06348,-0.04456,0.00000,0.00952,-0.09589,0.93129,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00611,-0.00129,0.00000,-0.06000
13.94184,0.01217,3.67320,-0.06250,0.06261,-0.05342,0.00000,0.06808,-0.05600,1.06353,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00609,-0.00181,0.00000,-0.08000
13.96774,0.01178,3.67320,-0.06551,0.05994,-0.02945,0.00000,0.05813,-0.10443,0.96917,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00350,-0.00229,0.00000,-0.05000
13.99323,0.01175,3.67320,-0.06624,0.05714,-0.05128,0.00000,0.00732,-0.05398,0.94373,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00421,-0.00222,0.00000,-0.08000
14.01853,0.01309,3.67320,-0.06032,0.05479,-0.03632,0.00000,0.04923,0.07155,1.01144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00373,-0.00204,0.00000,-0.08000
14.04447,0.01244,3.67320,-0.06781,0.05329,-0.02288,0.00000,-0.02416,-0.20087,0.99296,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00133,-0.00268,0.00000,-0.06000
14.07104,0.01232,3.67320,-0.06373,0.05052,-0.04059,0.00000,0.06069,0.03648,1.01614,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00257,-0.00234,0.00000,-0.08000
14.09747,0.01272,3.67320,-0.06438,0.04888,-0.01524,0.00000,-0.02836,-0.06692,0.96545,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00049,-0.00265,0.00000,-0.08000
14.12358,0.01300,3.67320,-0.06132,0.04761,-0.00990,0.00000,-0.01580,0.00177,1.00064,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00039,-0.00253,0.00000,-0.08000
14.14883,0.01230,3.89914,-0.05542,0.04766,0.02339,0.00000,0.03867,0.05289,1.14607,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00030,-0.00204,0.00000,-0.09000
14.17149,0.01299,3.89914,-0.05369,0.04944,0.04966,0.00000,0.01360,-0.04490,1.04078,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00057,-0.00208,0.00000,-0.08000
14.19113,0.01199,3.89914,-0.05486,0.05191,0.04202,0.00000,0.07168,-0.08357,0.89402,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00015,-0.00203,0.00000,-0.08000
14.21089,0.01232,3.89914,-0.05344,0.05533,0.03469,0.00000,0.07131,-0.03776,0.95892,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00135,-0.00183,0.00000,-0.08000
14.23436,0.01344,3.89914,-0.05459,0.05952,0.01179,0.00000,-0.01623,-0.08326,1.01876,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00321,-0.00163,0.00000,-0.08000
14.25272,0.01137,3.89914,-0.05797,0.06246,0.00094,0.00000,0.06021,-0.12914,1.04694,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00389,-0.00167,0.00000,-0.08000
14.27533,0.01316,3.89914,-0.06027,0.06473,-0.01326,0.00000,0.04093,-0.09510,0.96313,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00478,-0.00165,0.00000,-0.07000
14.30059,0.01250,3.89914,-0.05383,0.06603,-0.01127,0.00000,0.04185,0.06948,0.93415,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00574,-0.00128,0.00000,-0.09000
14.32837,0.01301,4.12989,-0.05211,0.06634,-0.01372,0.00000,0.09516,-0.01275,1.02260,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00617,-0.00100,0.00000,-0.08000
14.35009,0.01392,4.12989,-0.05166,0.06549,0.01835,0.00000,0.10541,-0.05063,1.00009,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00461,-0.00117,0.00000,-0.08000
14.37033,0.01220,4.12989,-0.05785,0.06405,0.02324,0.00000,-0.01787,-0.17934,0.95947,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00350,-0.00151,0.00000,-0.08000
14.39684,0.01298,4.12989,-0.06719,0.06258,-0.00165,0.00000,0.05679,-0.25675,1.03059,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00342,-0.00183,0.00000,-0.08000
14.41732,0.01296,4.12989,-0.06326,0.06261,0.00415,0.00000,-0.04276,0.01037,1.05457,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00357,-0.00168,0.00000,-0.08000
14.44083,0.01322,4.12989,-0.06448,0.06337,0.01515,0.00000,0.11438,-0.09668,1.01961,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00307,-0.00178,0.00000,-0.09000
14.46313,0.01184,4.12989,-0.06905,0.06394,-0.01173,0.00000,-0.03739,-0.13920,0.91817,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00392,-0.00183,0.00000,-0.08000
14.48447,0.01234,4.12989,-0.06742,0.06507,-0.01677,0.00000,0.10480,-0.03154,1.05591,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00451,-0.00171,0.00000,-0.08000
14.51095,0.01284,3.69324,-0.06636,0.06609,-0.01066,0.00000,0.03209,-0.04355,1.05664,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00349,-0.00230,0.00000,-0.09000
14.53294,0.01330,3.69324,-0.07068,0.06611,-0.02486,0.00000,0.04703,-0.13633,0.94727,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00371,-0.00245,0.00000,-0.08000
14.55923,0.01284,3.69324,-0.07240,0.06620,-0.04670,0.00000,0.04447,-0.08503,1.06860,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00483,-0.00237,0.00000,-0.07000
14.58652,0.01247,3.69324,-0.07707,0.06722,-0.03097,0.00000,-0.05112,-0.14902,0.98576,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00329,-0.00277,0.00000,-0.07000
14.61114,0.01265,3.69324,-0.08148,0.06725,-0.08412,0.00000,0.02721,-0.12365,0.97069,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00595,-0.00260,0.00000,-0.08000
14.63259,0.01176,3.69324,-0.08734,0.06702,-0.08030,0.00000,-0.03135,-0.16086,0.96331,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00472,-0.00301,0.00000,-0.07000
14.65624,0.01210,3.69324,-0.09102,0.06679,-0.07969,0.00000,0.04618,-0.12468,0.98631,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00405,-0.00325,0.00000,-0.08000
14.68024,0.01175,3.69324,-0.08705,0.06340,-0.10992,0.00000,-0.03709,0.04081,1.04170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00591,-0.00284,0.00000,-0.07000
14.70138,0.01233,3.88122,-0.08920,0.06014,-0.08366,0.00000,0.09656,-0.11218,1.12637,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00393,-0.00287,0.00000,-0.07000
14.72118,0.01100,3.88122,-0.08779,0.05700,-0.05678,0.00000,-0.04038,-0.04002,1.02193,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00207,-0.00305,0.00000,-0.05000
14.74404,0.01155,3.88122,-0.08736,0.05281,-0.04075,0.00000,0.08101,-0.05813,0.93513,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00047,-0.00324,0.00000,-0.08000
14.76578,0.01281,3.88122,-0.08539,0.05058,-0.02792,0.00000,-0.02306,-0.03349,0.90786,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00038,-0.00327,0.00000,-0.08000
14.78913,0.01258,3.88122,-0.08337,0.04879,-0.02410,0.00000,0.10047,-0.03398,0.99662,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00066,-0.00323,0.00000,-0.07000
14.81068,0.01281,3.88122,-0.09283,0.04769,-0.05938,0.00000,-0.05746,-0.27084,1.05926,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00018,-0.00353,0.00000,-0.08000
14.83220,0.01309,3.88122,-0.09694,0.04647,-0.08030,0.00000,-0.02818,-0.14725,1.03425,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00019,-0.00364,0.00000,-0.07000
14.85309,0.01316,3.88122,-0.09224,0.04500,-0.07220,0.00000,-0.00201,0.02233,0.86071,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00010,-0.00347,0.00000,-0.07000
14.87557,0.01261,4.12357,-0.08606,0.04248,-0.07220,0.00000,0.15348,0.06442,1.00863,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00136,-0.00272,0.00000,-0.08000
14.89835,0.01211,4.12357,-0.08364,0.03968,-0.05556,0.00000,0.06771,-0.01568,1.10160,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00038,-0.00275,0.00000,-0.08000
14.91982,0.01324,4.12357,-0.08239,0.03914,-0.01188,0.00000,-0.02898,-0.04959,0.91945,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00159,-0.00295,0.00000,-0.07000
14.94427,0.01254,4.12357,-0.09111,0.03945,-0.06090,0.00000,-0.05557,-0.23503,1.01345,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00020,-0.00307,0.00000,-0.08000
14.96280,0.01029,4.12357,-0.08927,0.04070,-0.05586,0.00000,0.08924,-0.03569,1.10056,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00003,-0.00299,0.00000,-0.08000
14.98599,0.01226,4.12357,-0.09310,0.04149,-0.01876,0.00000,0.04923,-0.15171,0.95197,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00201,-0.00336,0.00000,-0.06000
15.00876,0.01255,4.12357,-0.09817,0.04084,-0.05571,0.00000,0.01177,-0.16537,0.96081,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00094,-0.00340,0.00000,-0.08000
15.03135,0.01308,4.12357,-0.09412,0.04158,-0.05067,0.00000,0.05758,0.00354,1.05237,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00063,-0.00322,0.00000,-0.08000
15.05698,0.01433,4.12357,-0.09124,0.04183,-0.02028,0.00000,0.00085,-0.02782,1.02169,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00169,-0.00326,0.00000,-0.07000
15.07883,0.01266,3.68300,-0.09453,0.04016,-0.02410,0.00000,0.02043,-0.14256,0.96990,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00558,-0.00472,0.00000,-0.08000
15.10318,0.01160,3.68300,-0.08931,0.03880,-0.03128,0.00000,0.12072,0.02440,1.02858,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00455,-0.00436,0.00000,-0.07000
15.12506,0.01343,3.68300,-0.08654,0.03812,-0.03296,0.00000,0.03337,-0.02062,0.98497,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00414,-0.00419,0.00000,-0.08000
15.14833,0.01300,3.68300,-0.08962,0.03693,-0.02563,0.00000,-0.00262,-0.12950,0.94550,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00535,-0.00448,0.00000,-0.08000
15.17181,0.01166,3.68300,-0.08833,0.03623,-0.03006,0.00000,-0.00836,-0.05002,1.00357,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00500,-0.00438,0.00000,-0.06000
15.19343,0.01170,3.68300,-0.09821,0.03637,-0.03815,0.00000,-0.07418,-0.26504,0.95130,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00606,-0.00494,0.00000,-0.06000
15.21522,0.01171,3.68300,-0.09531,0.03719,-0.04945,0.00000,-0.01488,-0.01940,0.99460,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00470,-0.00463,0.00000,-0.09000
15.23732,0.01302,3.68300,-0.08487,0.03730,-0.04594,0.00000,-0.06179,0.14732,1.10355,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00320,-0.00399,0.00000,-0.07000
15.25743,0.01197,3.68300,-0.08607,0.03657,-0.01906,0.00000,-0.00366,-0.10352,1.02022,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00526,-0.00432,0.00000,-0.08000
15.27921,0.01341,3.88097,-0.07863,0.03484,0.00430,0.00000,0.09248,0.06039,0.98277,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00417,-0.00350,0.00000,-0.08000
15.30341,0.01252,3.88097,-0.07326,0.03260,0.02950,0.00000,0.05142,0.01379,0.99625,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00525,-0.00344,0.00000,-0.08000
15.32532,0.01214,3.88097,-0.06982,0.03198,0.07577,0.00000,0.04624,-0.03300,0.92415,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00744,-0.00359,0.00000,-0.07000
15.34809,0.01234,3.88097,-0.07065,0.03393,0.10296,0.00000,0.02269,-0.12700,0.94818,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00867,-0.00378,0.00000,-0.07000
15.37207,0.01359,3.88097,-0.07403,0.03863,0.06814,0.00000,0.00262,-0.18160,1.07848,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00635,-0.00361,0.00000,-0.08000
15.39109,0.01191,3.88097,-0.07769,0.04330,0.05775,0.00000,-0.00232,-0.17153,1.01138,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00540,-0.00362,0.00000,-0.08000
15.40941,0.01093,3.88097,-0.08088,0.04817,0.05302,0.00000,0.08247,-0.14799,0.91079,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00466,-0.00365,0.00000,-0.06000
15.43407,0.01326,3.88097,-0.07448,0.05208,0.03958,0.00000,0.11187,0.02733,0.99650,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00236,-0.00311,0.00000,-0.08000
15.45922,0.01289,4.12143,-0.07103,0.05278,0.04706,0.00000,0.06875,-0.02830,1.04926,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00087,-0.00248,0.00000,-0.07000
15.48174,0.01239,4.12143,-0.07146,0.05267,0.07501,0.00000,0.02355,-0.11029,0.97112,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00222,-0.00266,0.00000,-0.07000
15.50367,0.01241,4.12143,-0.07312,0.05205,0.06585,0.00000,0.00171,-0.14250,1.08488,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00207,-0.00270,0.00000,-0.07000
15.52949,0.01213,4.12143,-0.07197,0.05225,0.08662,0.00000,0.02422,-0.09315,1.02669,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00288,-0.00276,0.00000,-0.08000
15.55123,0.01296,4.12143,-0.06573,0.05295,0.10570,0.00000,0.00006,0.00811,0.92055,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00299,-0.00256,0.00000,-0.08000
15.57399,0.01344,4.12143,-0.07067,0.05307,0.09501,0.00000,0.05679,-0.20624,0.99711,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00299,-0.00273,0.00000,-0.08000
15.60078,0.01363,4.12143,-0.06607,0.05471,0.10632,0.00000,-0.01366,-0.03666,0.92598,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00276,-0.00254,0.00000,-0.08000
15.62791,0.01324,4.12143,-0.06245,0.05762,0.09822,0.00000,0.08735,-0.04465,1.02523,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00152,-0.00227,0.00000,-0.08000
15.64827,0.01261,3.69010,-0.06447,0.06077,0.08219,0.00000,0.00616,-0.14567,1.07555,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00319,-0.00312,0.00000,-0.08000
15.67611,0.01395,3.69010,-0.06373,0.06490,0.08707,0.00000,-0.03922,-0.09052,0.96868,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00254,-0.00300,0.00000,-0.07000
15.69624,0.01235,3.69010,-0.06609,0.06793,0.04951,0.00000,-0.00811,-0.12969,0.99515,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00009,-0.00275,0.00000,-0.07000
15.72096,0.01167,3.69010,-0.06538,0.07124,0.06279,0.00000,-0.02166,-0.07899,0.95727,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00003,-0.00273,0.00000,-0.08000
